PlayerId, SystemConfiguration, NumberOfGoals, NumberOfOperatorsPreCompilation, NumberOfPredicatesPreCompilation, NumberOfOperatorsPostCompilation, NumberOfPredicatesPostCompilation, NumberOfObservationsInput, NumberOfPlayerActionsTaken, Runtime, PlanRecognitionPrecision, PlanRecognitionRecall, PlanRecognitionF1Score, PlanRecognitionLevenshteinDistance, GoalRecognitionPrecision, GoalRecognitionRecall, GoalRecognitionF1Score, GoalRecognitionLevenshteinDistance
565023544, Baseline, 26, 14, 15, 4417, 878, 87, 87, 34189294.833, 0.109756097560976, 0.121621621621622, 0.115384615384615, 458, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 4504, 880, 88, 88, 36096776.583, 0.171597633136095, 0.195945945945946, 0.182965299684543, 481, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 4593, 882, 89, 89, 35972909.516, 0.176470588235294, 0.202702702702703, 0.188679245283019, 485, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 4682, 884, 90, 90, 37993938.536, 0.0939226519337017, 0.114864864864865, 0.103343465045593, 500, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 4773, 886, 91, 91, 37933256.804, 0.146739130434783, 0.182432432432432, 0.162650602409639, 517, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 4865, 888, 92, 92, 39602196.536, 0.100558659217877, 0.121621621621622, 0.110091743119266, 504, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 4957, 890, 93, 93, 42761520.93, 0.154255319148936, 0.195945945945946, 0.172619047619048, 514, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 5051, 892, 94, 94, 46936891.587, 0.119170984455959, 0.155405405405405, 0.134897360703812, 526, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 5145, 894, 95, 95, 51527481.28, 0.127659574468085, 0.162162162162162, 0.142857142857143, 535, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 5241, 896, 96, 96, 56564139.256, 0.154639175257732, 0.202702702702703, 0.175438596491228, 546, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 5337, 898, 97, 97, 56284485.625, 0.154639175257732, 0.202702702702703, 0.175438596491228, 527, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 5435, 900, 98, 98, 59542154.469, 0.15979381443299, 0.209459459459459, 0.181286549707602, 541, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 5534, 902, 99, 99, 62641276.638, 0.115207373271889, 0.168918918918919, 0.136986301369863, 625, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 5634, 904, 100, 100, 63668217.278, 0.165829145728643, 0.222972972972973, 0.190201729106628, 557, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 5734, 906, 101, 101, 80565904.313, 0.128865979381443, 0.168918918918919, 0.146198830409357, 555, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 5836, 908, 102, 102, 83172048.875, 0.128205128205128, 0.168918918918919, 0.145772594752187, 560, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 5939, 910, 103, 103, 87205813.671, 0.127551020408163, 0.168918918918919, 0.145348837209302, 561, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 6043, 912, 104, 104, 92061716.982, 0.117924528301887, 0.168918918918919, 0.138888888888889, 603, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 6148, 914, 105, 105, 94429848.587, 0.108225108225108, 0.168918918918919, 0.131926121372032, 640, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 6253, 916, 106, 106, 98041926.595, 0.125628140703518, 0.168918918918919, 0.144092219020173, 562, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 6359, 918, 107, 107, 96958417.69, 0.113300492610837, 0.155405405405405, 0.131054131054131, 577, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 6467, 920, 108, 108, 100025075.458, 0.104761904761905, 0.148648648648649, 0.122905027932961, 585, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 6576, 922, 109, 109, 99564258.116, 0.143564356435644, 0.195945945945946, 0.165714285714286, 570, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 6686, 924, 110, 110, 105881141.427, 0.142857142857143, 0.195945945945946, 0.165242165242165, 571, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 679, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1 ,-1 ,-1  
